data,data_inicio_mes,mes_numero,mes_nome,mes_nome_mmm,ano_yyyy,ano_yy,dia_numero,dia_nome,semestre
2023-12-14,2023-12-01,12,Dezembro,Dez,2023,23,14,Quinta-Feira,2
2023-12-15,2023-12-01,12,Dezembro,Dez,2023,23,15,Sexta-Feira,2
2023-12-16,2023-12-01,12,Dezembro,Dez,2023,23,16,Sábado,2
2023-12-17,2023-12-01,12,Dezembro,Dez,2023,23,17,Domingo,2
2023-12-18,2023-12-01,12,Dezembro,Dez,2023,23,18,Segunda-Feira,2
2023-12-19,2023-12-01,12,Dezembro,Dez,2023,23,19,Terça-Feira,2
2023-12-20,2023-12-01,12,Dezembro,Dez,2023,23,20,Quarta-Feira,2
2023-12-21,2023-12-01,12,Dezembro,Dez,2023,23,21,Quinta-Feira,2
2023-12-22,2023-12-01,12,Dezembro,Dez,2023,23,22,Sexta-Feira,2
2023-12-23,2023-12-01,12,Dezembro,Dez,2023,23,23,Sábado,2
2023-12-24,2023-12-01,12,Dezembro,Dez,2023,23,24,Domingo,2
2023-12-25,2023-12-01,12,Dezembro,Dez,2023,23,25,Segunda-Feira,2
2023-12-26,2023-12-01,12,Dezembro,Dez,2023,23,26,Terça-Feira,2
2023-12-27,2023-12-01,12,Dezembro,Dez,2023,23,27,Quarta-Feira,2
2023-12-28,2023-12-01,12,Dezembro,Dez,2023,23,28,Quinta-Feira,2
2023-12-29,2023-12-01,12,Dezembro,Dez,2023,23,29,Sexta-Feira,2
2023-12-30,2023-12-01,12,Dezembro,Dez,2023,23,30,Sábado,2
2023-12-31,2023-12-01,12,Dezembro,Dez,2023,23,31,Domingo,2
2024-12-01,2024-12-01,12,Dezembro,Dez,2024,24,1,Domingo,2
2024-12-02,2024-12-01,12,Dezembro,Dez,2024,24,2,Segunda-Feira,2
2024-12-03,2024-12-01,12,Dezembro,Dez,2024,24,3,Terça-Feira,2
2024-12-04,2024-12-01,12,Dezembro,Dez,2024,24,4,Quarta-Feira,2
2024-12-05,2024-12-01,12,Dezembro,Dez,2024,24,5,Quinta-Feira,2
2024-12-06,2024-12-01,12,Dezembro,Dez,2024,24,6,Sexta-Feira,2
2024-12-07,2024-12-01,12,Dezembro,Dez,2024,24,7,Sábado,2
2024-12-08,2024-12-01,12,Dezembro,Dez,2024,24,8,Domingo,2
2024-12-09,2024-12-01,12,Dezembro,Dez,2024,24,9,Segunda-Feira,2
2024-12-10,2024-12-01,12,Dezembro,Dez,2024,24,10,Terça-Feira,2
2024-12-11,2024-12-01,12,Dezembro,Dez,2024,24,11,Quarta-Feira,2
2024-12-12,2024-12-01,12,Dezembro,Dez,2024,24,12,Quinta-Feira,2
2024-12-13,2024-12-01,12,Dezembro,Dez,2024,24,13,Sexta-Feira,2
2024-12-14,2024-12-01,12,Dezembro,Dez,2024,24,14,Sábado,2
2024-12-15,2024-12-01,12,Dezembro,Dez,2024,24,15,Domingo,2
2024-12-16,2024-12-01,12,Dezembro,Dez,2024,24,16,Segunda-Feira,2
2024-12-17,2024-12-01,12,Dezembro,Dez,2024,24,17,Terça-Feira,2
2024-12-18,2024-12-01,12,Dezembro,Dez,2024,24,18,Quarta-Feira,2
2024-12-19,2024-12-01,12,Dezembro,Dez,2024,24,19,Quinta-Feira,2
2024-12-20,2024-12-01,12,Dezembro,Dez,2024,24,20,Sexta-Feira,2
2024-12-21,2024-12-01,12,Dezembro,Dez,2024,24,21,Sábado,2
2024-12-22,2024-12-01,12,Dezembro,Dez,2024,24,22,Domingo,2
2024-12-23,2024-12-01,12,Dezembro,Dez,2024,24,23,Segunda-Feira,2
2024-12-24,2024-12-01,12,Dezembro,Dez,2024,24,24,Terça-Feira,2
2024-12-25,2024-12-01,12,Dezembro,Dez,2024,24,25,Quarta-Feira,2
2024-12-26,2024-12-01,12,Dezembro,Dez,2024,24,26,Quinta-Feira,2
2024-12-27,2024-12-01,12,Dezembro,Dez,2024,24,27,Sexta-Feira,2
2024-12-28,2024-12-01,12,Dezembro,Dez,2024,24,28,Sábado,2
2024-12-29,2024-12-01,12,Dezembro,Dez,2024,24,29,Domingo,2
2024-12-30,2024-12-01,12,Dezembro,Dez,2024,24,30,Segunda-Feira,2
2024-12-31,2024-12-01,12,Dezembro,Dez,2024,24,31,Terça-Feira,2
2022-09-01,2022-09-01,9,Setembro,Set,2022,22,1,Quinta-Feira,2
2022-09-02,2022-09-01,9,Setembro,Set,2022,22,2,Sexta-Feira,2
2022-09-03,2022-09-01,9,Setembro,Set,2022,22,3,Sábado,2
2022-09-04,2022-09-01,9,Setembro,Set,2022,22,4,Domingo,2
2022-09-05,2022-09-01,9,Setembro,Set,2022,22,5,Segunda-Feira,2
2022-09-06,2022-09-01,9,Setembro,Set,2022,22,6,Terça-Feira,2
2022-09-07,2022-09-01,9,Setembro,Set,2022,22,7,Quarta-Feira,2
2022-09-08,2022-09-01,9,Setembro,Set,2022,22,8,Quinta-Feira,2
2022-09-09,2022-09-01,9,Setembro,Set,2022,22,9,Sexta-Feira,2
2022-09-10,2022-09-01,9,Setembro,Set,2022,22,10,Sábado,2
2022-09-11,2022-09-01,9,Setembro,Set,2022,22,11,Domingo,2
2022-09-12,2022-09-01,9,Setembro,Set,2022,22,12,Segunda-Feira,2
2022-09-13,2022-09-01,9,Setembro,Set,2022,22,13,Terça-Feira,2
2022-09-14,2022-09-01,9,Setembro,Set,2022,22,14,Quarta-Feira,2
2022-09-15,2022-09-01,9,Setembro,Set,2022,22,15,Quinta-Feira,2
2022-09-16,2022-09-01,9,Setembro,Set,2022,22,16,Sexta-Feira,2
2022-09-17,2022-09-01,9,Setembro,Set,2022,22,17,Sábado,2
2022-09-18,2022-09-01,9,Setembro,Set,2022,22,18,Domingo,2
2022-09-19,2022-09-01,9,Setembro,Set,2022,22,19,Segunda-Feira,2
2022-09-20,2022-09-01,9,Setembro,Set,2022,22,20,Terça-Feira,2
2022-09-21,2022-09-01,9,Setembro,Set,2022,22,21,Quarta-Feira,2
2022-09-22,2022-09-01,9,Setembro,Set,2022,22,22,Quinta-Feira,2
2022-09-23,2022-09-01,9,Setembro,Set,2022,22,23,Sexta-Feira,2
2022-09-24,2022-09-01,9,Setembro,Set,2022,22,24,Sábado,2
2022-09-25,2022-09-01,9,Setembro,Set,2022,22,25,Domingo,2
2022-09-26,2022-09-01,9,Setembro,Set,2022,22,26,Segunda-Feira,2
2022-09-27,2022-09-01,9,Setembro,Set,2022,22,27,Terça-Feira,2
2022-09-28,2022-09-01,9,Setembro,Set,2022,22,28,Quarta-Feira,2
2022-09-29,2022-09-01,9,Setembro,Set,2022,22,29,Quinta-Feira,2
2022-09-30,2022-09-01,9,Setembro,Set,2022,22,30,Sexta-Feira,2
2023-09-01,2023-09-01,9,Setembro,Set,2023,23,1,Sexta-Feira,2
2023-09-02,2023-09-01,9,Setembro,Set,2023,23,2,Sábado,2
2023-09-03,2023-09-01,9,Setembro,Set,2023,23,3,Domingo,2
2023-09-04,2023-09-01,9,Setembro,Set,2023,23,4,Segunda-Feira,2
2023-09-05,2023-09-01,9,Setembro,Set,2023,23,5,Terça-Feira,2
2023-09-06,2023-09-01,9,Setembro,Set,2023,23,6,Quarta-Feira,2
2023-09-07,2023-09-01,9,Setembro,Set,2023,23,7,Quinta-Feira,2
2023-09-08,2023-09-01,9,Setembro,Set,2023,23,8,Sexta-Feira,2
2023-09-09,2023-09-01,9,Setembro,Set,2023,23,9,Sábado,2
2023-09-10,2023-09-01,9,Setembro,Set,2023,23,10,Domingo,2
2023-09-11,2023-09-01,9,Setembro,Set,2023,23,11,Segunda-Feira,2
2023-09-12,2023-09-01,9,Setembro,Set,2023,23,12,Terça-Feira,2
2023-09-13,2023-09-01,9,Setembro,Set,2023,23,13,Quarta-Feira,2
2023-09-14,2023-09-01,9,Setembro,Set,2023,23,14,Quinta-Feira,2
2023-09-15,2023-09-01,9,Setembro,Set,2023,23,15,Sexta-Feira,2
2023-09-16,2023-09-01,9,Setembro,Set,2023,23,16,Sábado,2
2023-09-17,2023-09-01,9,Setembro,Set,2023,23,17,Domingo,2
2023-09-18,2023-09-01,9,Setembro,Set,2023,23,18,Segunda-Feira,2
2023-09-19,2023-09-01,9,Setembro,Set,2023,23,19,Terça-Feira,2
2023-09-20,2023-09-01,9,Setembro,Set,2023,23,20,Quarta-Feira,2
2023-09-21,2023-09-01,9,Setembro,Set,2023,23,21,Quinta-Feira,2
2023-09-22,2023-09-01,9,Setembro,Set,2023,23,22,Sexta-Feira,2
2023-09-23,2023-09-01,9,Setembro,Set,2023,23,23,Sábado,2
2023-09-24,2023-09-01,9,Setembro,Set,2023,23,24,Domingo,2
2023-09-25,2023-09-01,9,Setembro,Set,2023,23,25,Segunda-Feira,2
2023-09-26,2023-09-01,9,Setembro,Set,2023,23,26,Terça-Feira,2
2023-09-27,2023-09-01,9,Setembro,Set,2023,23,27,Quarta-Feira,2
2023-09-28,2023-09-01,9,Setembro,Set,2023,23,28,Quinta-Feira,2
2023-09-29,2023-09-01,9,Setembro,Set,2023,23,29,Sexta-Feira,2
2023-09-30,2023-09-01,9,Setembro,Set,2023,23,30,Sábado,2
2024-09-01,2024-09-01,9,Setembro,Set,2024,24,1,Domingo,2
2024-09-02,2024-09-01,9,Setembro,Set,2024,24,2,Segunda-Feira,2
2024-09-03,2024-09-01,9,Setembro,Set,2024,24,3,Terça-Feira,2
2024-09-04,2024-09-01,9,Setembro,Set,2024,24,4,Quarta-Feira,2
2024-09-05,2024-09-01,9,Setembro,Set,2024,24,5,Quinta-Feira,2
2024-09-06,2024-09-01,9,Setembro,Set,2024,24,6,Sexta-Feira,2
2024-09-07,2024-09-01,9,Setembro,Set,2024,24,7,Sábado,2
2024-09-08,2024-09-01,9,Setembro,Set,2024,24,8,Domingo,2
2024-09-09,2024-09-01,9,Setembro,Set,2024,24,9,Segunda-Feira,2
2024-09-10,2024-09-01,9,Setembro,Set,2024,24,10,Terça-Feira,2
2024-09-11,2024-09-01,9,Setembro,Set,2024,24,11,Quarta-Feira,2
2024-09-12,2024-09-01,9,Setembro,Set,2024,24,12,Quinta-Feira,2
2024-09-13,2024-09-01,9,Setembro,Set,2024,24,13,Sexta-Feira,2
2024-09-14,2024-09-01,9,Setembro,Set,2024,24,14,Sábado,2
2024-09-15,2024-09-01,9,Setembro,Set,2024,24,15,Domingo,2
2024-09-16,2024-09-01,9,Setembro,Set,2024,24,16,Segunda-Feira,2
2024-09-17,2024-09-01,9,Setembro,Set,2024,24,17,Terça-Feira,2
2024-09-18,2024-09-01,9,Setembro,Set,2024,24,18,Quarta-Feira,2
2024-09-19,2024-09-01,9,Setembro,Set,2024,24,19,Quinta-Feira,2
2024-09-20,2024-09-01,9,Setembro,Set,2024,24,20,Sexta-Feira,2
2024-09-21,2024-09-01,9,Setembro,Set,2024,24,21,Sábado,2
2024-09-22,2024-09-01,9,Setembro,Set,2024,24,22,Domingo,2
2024-09-23,2024-09-01,9,Setembro,Set,2024,24,23,Segunda-Feira,2
2024-09-24,2024-09-01,9,Setembro,Set,2024,24,24,Terça-Feira,2
2024-09-25,2024-09-01,9,Setembro,Set,2024,24,25,Quarta-Feira,2
2024-09-26,2024-09-01,9,Setembro,Set,2024,24,26,Quinta-Feira,2
2024-09-27,2024-09-01,9,Setembro,Set,2024,24,27,Sexta-Feira,2
2024-09-28,2024-09-01,9,Setembro,Set,2024,24,28,Sábado,2
2024-09-29,2024-09-01,9,Setembro,Set,2024,24,29,Domingo,2
2024-09-30,2024-09-01,9,Setembro,Set,2024,24,30,Segunda-Feira,2
2022-11-01,2022-11-01,11,Novembro,Nov,2022,22,1,Terça-Feira,2
2022-11-02,2022-11-01,11,Novembro,Nov,2022,22,2,Quarta-Feira,2
2022-11-03,2022-11-01,11,Novembro,Nov,2022,22,3,Quinta-Feira,2
2022-11-04,2022-11-01,11,Novembro,Nov,2022,22,4,Sexta-Feira,2
2022-11-05,2022-11-01,11,Novembro,Nov,2022,22,5,Sábado,2
2022-11-06,2022-11-01,11,Novembro,Nov,2022,22,6,Domingo,2
2022-11-07,2022-11-01,11,Novembro,Nov,2022,22,7,Segunda-Feira,2
2022-11-08,2022-11-01,11,Novembro,Nov,2022,22,8,Terça-Feira,2
2022-11-09,2022-11-01,11,Novembro,Nov,2022,22,9,Quarta-Feira,2
2022-11-10,2022-11-01,11,Novembro,Nov,2022,22,10,Quinta-Feira,2
2022-11-11,2022-11-01,11,Novembro,Nov,2022,22,11,Sexta-Feira,2
2022-11-12,2022-11-01,11,Novembro,Nov,2022,22,12,Sábado,2
2022-11-13,2022-11-01,11,Novembro,Nov,2022,22,13,Domingo,2
2022-11-14,2022-11-01,11,Novembro,Nov,2022,22,14,Segunda-Feira,2
2022-11-15,2022-11-01,11,Novembro,Nov,2022,22,15,Terça-Feira,2
2022-11-16,2022-11-01,11,Novembro,Nov,2022,22,16,Quarta-Feira,2
2022-11-17,2022-11-01,11,Novembro,Nov,2022,22,17,Quinta-Feira,2
2022-11-18,2022-11-01,11,Novembro,Nov,2022,22,18,Sexta-Feira,2
2022-11-19,2022-11-01,11,Novembro,Nov,2022,22,19,Sábado,2
2022-11-20,2022-11-01,11,Novembro,Nov,2022,22,20,Domingo,2
2022-11-21,2022-11-01,11,Novembro,Nov,2022,22,21,Segunda-Feira,2
2022-11-22,2022-11-01,11,Novembro,Nov,2022,22,22,Terça-Feira,2
2022-11-23,2022-11-01,11,Novembro,Nov,2022,22,23,Quarta-Feira,2
2022-11-24,2022-11-01,11,Novembro,Nov,2022,22,24,Quinta-Feira,2
2022-11-25,2022-11-01,11,Novembro,Nov,2022,22,25,Sexta-Feira,2
2022-11-26,2022-11-01,11,Novembro,Nov,2022,22,26,Sábado,2
2022-11-27,2022-11-01,11,Novembro,Nov,2022,22,27,Domingo,2
2022-11-28,2022-11-01,11,Novembro,Nov,2022,22,28,Segunda-Feira,2
2022-11-29,2022-11-01,11,Novembro,Nov,2022,22,29,Terça-Feira,2
2022-11-30,2022-11-01,11,Novembro,Nov,2022,22,30,Quarta-Feira,2
2023-11-01,2023-11-01,11,Novembro,Nov,2023,23,1,Quarta-Feira,2
2023-11-02,2023-11-01,11,Novembro,Nov,2023,23,2,Quinta-Feira,2
2023-11-03,2023-11-01,11,Novembro,Nov,2023,23,3,Sexta-Feira,2
2023-11-04,2023-11-01,11,Novembro,Nov,2023,23,4,Sábado,2
2023-11-05,2023-11-01,11,Novembro,Nov,2023,23,5,Domingo,2
2023-11-06,2023-11-01,11,Novembro,Nov,2023,23,6,Segunda-Feira,2
2023-11-07,2023-11-01,11,Novembro,Nov,2023,23,7,Terça-Feira,2
2023-11-08,2023-11-01,11,Novembro,Nov,2023,23,8,Quarta-Feira,2
2023-11-09,2023-11-01,11,Novembro,Nov,2023,23,9,Quinta-Feira,2
2023-11-10,2023-11-01,11,Novembro,Nov,2023,23,10,Sexta-Feira,2
2023-11-11,2023-11-01,11,Novembro,Nov,2023,23,11,Sábado,2
2023-11-12,2023-11-01,11,Novembro,Nov,2023,23,12,Domingo,2
2023-11-13,2023-11-01,11,Novembro,Nov,2023,23,13,Segunda-Feira,2
2023-11-14,2023-11-01,11,Novembro,Nov,2023,23,14,Terça-Feira,2
2023-11-15,2023-11-01,11,Novembro,Nov,2023,23,15,Quarta-Feira,2
2023-11-16,2023-11-01,11,Novembro,Nov,2023,23,16,Quinta-Feira,2
2023-11-17,2023-11-01,11,Novembro,Nov,2023,23,17,Sexta-Feira,2
2023-11-18,2023-11-01,11,Novembro,Nov,2023,23,18,Sábado,2
2023-11-19,2023-11-01,11,Novembro,Nov,2023,23,19,Domingo,2
2023-11-20,2023-11-01,11,Novembro,Nov,2023,23,20,Segunda-Feira,2
2023-11-21,2023-11-01,11,Novembro,Nov,2023,23,21,Terça-Feira,2
2023-11-22,2023-11-01,11,Novembro,Nov,2023,23,22,Quarta-Feira,2
2023-11-23,2023-11-01,11,Novembro,Nov,2023,23,23,Quinta-Feira,2
2023-11-24,2023-11-01,11,Novembro,Nov,2023,23,24,Sexta-Feira,2
2023-11-25,2023-11-01,11,Novembro,Nov,2023,23,25,Sábado,2
2023-11-26,2023-11-01,11,Novembro,Nov,2023,23,26,Domingo,2
2023-11-27,2023-11-01,11,Novembro,Nov,2023,23,27,Segunda-Feira,2
2023-11-28,2023-11-01,11,Novembro,Nov,2023,23,28,Terça-Feira,2
2023-11-29,2023-11-01,11,Novembro,Nov,2023,23,29,Quarta-Feira,2
2023-11-30,2023-11-01,11,Novembro,Nov,2023,23,30,Quinta-Feira,2
2024-11-01,2024-11-01,11,Novembro,Nov,2024,24,1,Sexta-Feira,2
2024-11-02,2024-11-01,11,Novembro,Nov,2024,24,2,Sábado,2
2024-11-03,2024-11-01,11,Novembro,Nov,2024,24,3,Domingo,2
2024-11-04,2024-11-01,11,Novembro,Nov,2024,24,4,Segunda-Feira,2
2024-11-05,2024-11-01,11,Novembro,Nov,2024,24,5,Terça-Feira,2
2024-11-06,2024-11-01,11,Novembro,Nov,2024,24,6,Quarta-Feira,2
2024-11-07,2024-11-01,11,Novembro,Nov,2024,24,7,Quinta-Feira,2
2024-11-08,2024-11-01,11,Novembro,Nov,2024,24,8,Sexta-Feira,2
2024-11-09,2024-11-01,11,Novembro,Nov,2024,24,9,Sábado,2
2024-11-10,2024-11-01,11,Novembro,Nov,2024,24,10,Domingo,2
2024-11-11,2024-11-01,11,Novembro,Nov,2024,24,11,Segunda-Feira,2
2024-11-12,2024-11-01,11,Novembro,Nov,2024,24,12,Terça-Feira,2
2024-11-13,2024-11-01,11,Novembro,Nov,2024,24,13,Quarta-Feira,2
2024-11-14,2024-11-01,11,Novembro,Nov,2024,24,14,Quinta-Feira,2
2024-11-15,2024-11-01,11,Novembro,Nov,2024,24,15,Sexta-Feira,2
2024-11-16,2024-11-01,11,Novembro,Nov,2024,24,16,Sábado,2
2024-11-17,2024-11-01,11,Novembro,Nov,2024,24,17,Domingo,2
2024-11-18,2024-11-01,11,Novembro,Nov,2024,24,18,Segunda-Feira,2
2024-11-19,2024-11-01,11,Novembro,Nov,2024,24,19,Terça-Feira,2
2024-11-20,2024-11-01,11,Novembro,Nov,2024,24,20,Quarta-Feira,2
2024-11-21,2024-11-01,11,Novembro,Nov,2024,24,21,Quinta-Feira,2
2024-11-22,2024-11-01,11,Novembro,Nov,2024,24,22,Sexta-Feira,2
2024-11-23,2024-11-01,11,Novembro,Nov,2024,24,23,Sábado,2
2024-11-24,2024-11-01,11,Novembro,Nov,2024,24,24,Domingo,2
2024-11-25,2024-11-01,11,Novembro,Nov,2024,24,25,Segunda-Feira,2
2024-11-26,2024-11-01,11,Novembro,Nov,2024,24,26,Terça-Feira,2
2024-11-27,2024-11-01,11,Novembro,Nov,2024,24,27,Quarta-Feira,2
2024-11-28,2024-11-01,11,Novembro,Nov,2024,24,28,Quinta-Feira,2
2024-11-29,2024-11-01,11,Novembro,Nov,2024,24,29,Sexta-Feira,2
2024-11-30,2024-11-01,11,Novembro,Nov,2024,24,30,Sábado,2
2022-02-01,2022-02-01,2,Fevereiro,Fev,2022,22,1,Terça-Feira,1
2022-02-02,2022-02-01,2,Fevereiro,Fev,2022,22,2,Quarta-Feira,1
2022-02-03,2022-02-01,2,Fevereiro,Fev,2022,22,3,Quinta-Feira,1
2022-02-04,2022-02-01,2,Fevereiro,Fev,2022,22,4,Sexta-Feira,1
2022-02-05,2022-02-01,2,Fevereiro,Fev,2022,22,5,Sábado,1
2022-02-06,2022-02-01,2,Fevereiro,Fev,2022,22,6,Domingo,1
2022-02-07,2022-02-01,2,Fevereiro,Fev,2022,22,7,Segunda-Feira,1
2022-02-08,2022-02-01,2,Fevereiro,Fev,2022,22,8,Terça-Feira,1
2022-02-09,2022-02-01,2,Fevereiro,Fev,2022,22,9,Quarta-Feira,1
2022-02-10,2022-02-01,2,Fevereiro,Fev,2022,22,10,Quinta-Feira,1
2022-02-11,2022-02-01,2,Fevereiro,Fev,2022,22,11,Sexta-Feira,1
2022-02-12,2022-02-01,2,Fevereiro,Fev,2022,22,12,Sábado,1
2022-02-13,2022-02-01,2,Fevereiro,Fev,2022,22,13,Domingo,1
2022-02-14,2022-02-01,2,Fevereiro,Fev,2022,22,14,Segunda-Feira,1
2022-02-15,2022-02-01,2,Fevereiro,Fev,2022,22,15,Terça-Feira,1
2022-02-16,2022-02-01,2,Fevereiro,Fev,2022,22,16,Quarta-Feira,1
2022-02-17,2022-02-01,2,Fevereiro,Fev,2022,22,17,Quinta-Feira,1
2022-02-18,2022-02-01,2,Fevereiro,Fev,2022,22,18,Sexta-Feira,1
2022-02-19,2022-02-01,2,Fevereiro,Fev,2022,22,19,Sábado,1
2022-02-20,2022-02-01,2,Fevereiro,Fev,2022,22,20,Domingo,1
2022-02-21,2022-02-01,2,Fevereiro,Fev,2022,22,21,Segunda-Feira,1
2022-02-22,2022-02-01,2,Fevereiro,Fev,2022,22,22,Terça-Feira,1
2022-02-23,2022-02-01,2,Fevereiro,Fev,2022,22,23,Quarta-Feira,1
2022-02-24,2022-02-01,2,Fevereiro,Fev,2022,22,24,Quinta-Feira,1
2022-02-25,2022-02-01,2,Fevereiro,Fev,2022,22,25,Sexta-Feira,1
2022-02-26,2022-02-01,2,Fevereiro,Fev,2022,22,26,Sábado,1
2022-02-27,2022-02-01,2,Fevereiro,Fev,2022,22,27,Domingo,1
2022-02-28,2022-02-01,2,Fevereiro,Fev,2022,22,28,Segunda-Feira,1
2023-02-01,2023-02-01,2,Fevereiro,Fev,2023,23,1,Quarta-Feira,1
2023-02-02,2023-02-01,2,Fevereiro,Fev,2023,23,2,Quinta-Feira,1
2023-02-03,2023-02-01,2,Fevereiro,Fev,2023,23,3,Sexta-Feira,1
2023-02-04,2023-02-01,2,Fevereiro,Fev,2023,23,4,Sábado,1
2023-02-05,2023-02-01,2,Fevereiro,Fev,2023,23,5,Domingo,1
2023-02-06,2023-02-01,2,Fevereiro,Fev,2023,23,6,Segunda-Feira,1
2023-02-07,2023-02-01,2,Fevereiro,Fev,2023,23,7,Terça-Feira,1
2023-02-08,2023-02-01,2,Fevereiro,Fev,2023,23,8,Quarta-Feira,1
2023-02-09,2023-02-01,2,Fevereiro,Fev,2023,23,9,Quinta-Feira,1
2023-02-10,2023-02-01,2,Fevereiro,Fev,2023,23,10,Sexta-Feira,1
2023-02-11,2023-02-01,2,Fevereiro,Fev,2023,23,11,Sábado,1
2023-02-12,2023-02-01,2,Fevereiro,Fev,2023,23,12,Domingo,1
2023-02-13,2023-02-01,2,Fevereiro,Fev,2023,23,13,Segunda-Feira,1
2023-02-14,2023-02-01,2,Fevereiro,Fev,2023,23,14,Terça-Feira,1
2023-02-15,2023-02-01,2,Fevereiro,Fev,2023,23,15,Quarta-Feira,1
2023-02-16,2023-02-01,2,Fevereiro,Fev,2023,23,16,Quinta-Feira,1
2023-02-17,2023-02-01,2,Fevereiro,Fev,2023,23,17,Sexta-Feira,1
2023-02-18,2023-02-01,2,Fevereiro,Fev,2023,23,18,Sábado,1
2023-02-19,2023-02-01,2,Fevereiro,Fev,2023,23,19,Domingo,1
2023-02-20,2023-02-01,2,Fevereiro,Fev,2023,23,20,Segunda-Feira,1
2023-02-21,2023-02-01,2,Fevereiro,Fev,2023,23,21,Terça-Feira,1
2023-02-22,2023-02-01,2,Fevereiro,Fev,2023,23,22,Quarta-Feira,1
2023-02-23,2023-02-01,2,Fevereiro,Fev,2023,23,23,Quinta-Feira,1
2023-02-24,2023-02-01,2,Fevereiro,Fev,2023,23,24,Sexta-Feira,1
2023-02-25,2023-02-01,2,Fevereiro,Fev,2023,23,25,Sábado,1
2023-02-26,2023-02-01,2,Fevereiro,Fev,2023,23,26,Domingo,1
2023-02-27,2023-02-01,2,Fevereiro,Fev,2023,23,27,Segunda-Feira,1
2023-02-28,2023-02-01,2,Fevereiro,Fev,2023,23,28,Terça-Feira,1
2024-02-01,2024-02-01,2,Fevereiro,Fev,2024,24,1,Quinta-Feira,1
2024-02-02,2024-02-01,2,Fevereiro,Fev,2024,24,2,Sexta-Feira,1
2024-02-03,2024-02-01,2,Fevereiro,Fev,2024,24,3,Sábado,1
2024-02-04,2024-02-01,2,Fevereiro,Fev,2024,24,4,Domingo,1
2024-02-05,2024-02-01,2,Fevereiro,Fev,2024,24,5,Segunda-Feira,1
2024-02-06,2024-02-01,2,Fevereiro,Fev,2024,24,6,Terça-Feira,1
2024-02-07,2024-02-01,2,Fevereiro,Fev,2024,24,7,Quarta-Feira,1
2024-02-08,2024-02-01,2,Fevereiro,Fev,2024,24,8,Quinta-Feira,1
2024-02-09,2024-02-01,2,Fevereiro,Fev,2024,24,9,Sexta-Feira,1
2024-02-10,2024-02-01,2,Fevereiro,Fev,2024,24,10,Sábado,1
2024-02-11,2024-02-01,2,Fevereiro,Fev,2024,24,11,Domingo,1
2024-02-12,2024-02-01,2,Fevereiro,Fev,2024,24,12,Segunda-Feira,1
2024-02-13,2024-02-01,2,Fevereiro,Fev,2024,24,13,Terça-Feira,1
2024-02-14,2024-02-01,2,Fevereiro,Fev,2024,24,14,Quarta-Feira,1
2024-02-15,2024-02-01,2,Fevereiro,Fev,2024,24,15,Quinta-Feira,1
2024-02-16,2024-02-01,2,Fevereiro,Fev,2024,24,16,Sexta-Feira,1
2024-02-17,2024-02-01,2,Fevereiro,Fev,2024,24,17,Sábado,1
2024-02-18,2024-02-01,2,Fevereiro,Fev,2024,24,18,Domingo,1
2024-02-19,2024-02-01,2,Fevereiro,Fev,2024,24,19,Segunda-Feira,1
2024-02-20,2024-02-01,2,Fevereiro,Fev,2024,24,20,Terça-Feira,1
2024-02-21,2024-02-01,2,Fevereiro,Fev,2024,24,21,Quarta-Feira,1
2024-02-22,2024-02-01,2,Fevereiro,Fev,2024,24,22,Quinta-Feira,1
2024-02-23,2024-02-01,2,Fevereiro,Fev,2024,24,23,Sexta-Feira,1
2024-02-24,2024-02-01,2,Fevereiro,Fev,2024,24,24,Sábado,1
2024-02-25,2024-02-01,2,Fevereiro,Fev,2024,24,25,Domingo,1
2024-02-26,2024-02-01,2,Fevereiro,Fev,2024,24,26,Segunda-Feira,1
2024-02-27,2024-02-01,2,Fevereiro,Fev,2024,24,27,Terça-Feira,1
2024-02-28,2024-02-01,2,Fevereiro,Fev,2024,24,28,Quarta-Feira,1
2024-02-29,2024-02-01,2,Fevereiro,Fev,2024,24,29,Quinta-Feira,1
2022-06-01,2022-06-01,6,Junho,Jun,2022,22,1,Quarta-Feira,1
2022-06-02,2022-06-01,6,Junho,Jun,2022,22,2,Quinta-Feira,1
2022-06-03,2022-06-01,6,Junho,Jun,2022,22,3,Sexta-Feira,1
2022-06-04,2022-06-01,6,Junho,Jun,2022,22,4,Sábado,1
2022-06-05,2022-06-01,6,Junho,Jun,2022,22,5,Domingo,1
2022-06-06,2022-06-01,6,Junho,Jun,2022,22,6,Segunda-Feira,1
2022-06-07,2022-06-01,6,Junho,Jun,2022,22,7,Terça-Feira,1
2022-06-08,2022-06-01,6,Junho,Jun,2022,22,8,Quarta-Feira,1
2022-06-09,2022-06-01,6,Junho,Jun,2022,22,9,Quinta-Feira,1
2022-06-10,2022-06-01,6,Junho,Jun,2022,22,10,Sexta-Feira,1
2022-06-11,2022-06-01,6,Junho,Jun,2022,22,11,Sábado,1
2022-06-12,2022-06-01,6,Junho,Jun,2022,22,12,Domingo,1
2022-06-13,2022-06-01,6,Junho,Jun,2022,22,13,Segunda-Feira,1
2022-06-14,2022-06-01,6,Junho,Jun,2022,22,14,Terça-Feira,1
2022-06-15,2022-06-01,6,Junho,Jun,2022,22,15,Quarta-Feira,1
2022-06-16,2022-06-01,6,Junho,Jun,2022,22,16,Quinta-Feira,1
2022-06-17,2022-06-01,6,Junho,Jun,2022,22,17,Sexta-Feira,1
