data;data_inicio_mes;mes_numero;mes_nome;mes_nome_mmm;ano_yyyy;ano_yy;dia_numero;dia_nome;semestre
31/10/2022;01/10/2022;10;Outubro;Out;2022;22;31;Segunda-Feira;2
01/10/2023;01/10/2023;10;Outubro;Out;2023;23;1;Domingo;2
02/10/2023;01/10/2023;10;Outubro;Out;2023;23;2;Segunda-Feira;2
03/10/2023;01/10/2023;10;Outubro;Out;2023;23;3;Terça-Feira;2
04/10/2023;01/10/2023;10;Outubro;Out;2023;23;4;Quarta-Feira;2
05/10/2023;01/10/2023;10;Outubro;Out;2023;23;5;Quinta-Feira;2
06/10/2023;01/10/2023;10;Outubro;Out;2023;23;6;Sexta-Feira;2
07/10/2023;01/10/2023;10;Outubro;Out;2023;23;7;Sábado;2
08/10/2023;01/10/2023;10;Outubro;Out;2023;23;8;Domingo;2
09/10/2023;01/10/2023;10;Outubro;Out;2023;23;9;Segunda-Feira;2
10/10/2023;01/10/2023;10;Outubro;Out;2023;23;10;Terça-Feira;2
11/10/2023;01/10/2023;10;Outubro;Out;2023;23;11;Quarta-Feira;2
12/10/2023;01/10/2023;10;Outubro;Out;2023;23;12;Quinta-Feira;2
13/10/2023;01/10/2023;10;Outubro;Out;2023;23;13;Sexta-Feira;2
14/10/2023;01/10/2023;10;Outubro;Out;2023;23;14;Sábado;2
15/10/2023;01/10/2023;10;Outubro;Out;2023;23;15;Domingo;2
16/10/2023;01/10/2023;10;Outubro;Out;2023;23;16;Segunda-Feira;2
17/10/2023;01/10/2023;10;Outubro;Out;2023;23;17;Terça-Feira;2
18/10/2023;01/10/2023;10;Outubro;Out;2023;23;18;Quarta-Feira;2
19/10/2023;01/10/2023;10;Outubro;Out;2023;23;19;Quinta-Feira;2
20/10/2023;01/10/2023;10;Outubro;Out;2023;23;20;Sexta-Feira;2
21/10/2023;01/10/2023;10;Outubro;Out;2023;23;21;Sábado;2
22/10/2023;01/10/2023;10;Outubro;Out;2023;23;22;Domingo;2
23/10/2023;01/10/2023;10;Outubro;Out;2023;23;23;Segunda-Feira;2
24/10/2023;01/10/2023;10;Outubro;Out;2023;23;24;Terça-Feira;2
25/10/2023;01/10/2023;10;Outubro;Out;2023;23;25;Quarta-Feira;2
26/10/2023;01/10/2023;10;Outubro;Out;2023;23;26;Quinta-Feira;2
27/10/2023;01/10/2023;10;Outubro;Out;2023;23;27;Sexta-Feira;2
28/10/2023;01/10/2023;10;Outubro;Out;2023;23;28;Sábado;2
29/10/2023;01/10/2023;10;Outubro;Out;2023;23;29;Domingo;2
30/10/2023;01/10/2023;10;Outubro;Out;2023;23;30;Segunda-Feira;2
31/10/2023;01/10/2023;10;Outubro;Out;2023;23;31;Terça-Feira;2
01/10/2024;01/10/2024;10;Outubro;Out;2024;24;1;Terça-Feira;2
02/10/2024;01/10/2024;10;Outubro;Out;2024;24;2;Quarta-Feira;2
03/10/2024;01/10/2024;10;Outubro;Out;2024;24;3;Quinta-Feira;2
04/10/2024;01/10/2024;10;Outubro;Out;2024;24;4;Sexta-Feira;2
05/10/2024;01/10/2024;10;Outubro;Out;2024;24;5;Sábado;2
06/10/2024;01/10/2024;10;Outubro;Out;2024;24;6;Domingo;2
07/10/2024;01/10/2024;10;Outubro;Out;2024;24;7;Segunda-Feira;2
08/10/2024;01/10/2024;10;Outubro;Out;2024;24;8;Terça-Feira;2
09/10/2024;01/10/2024;10;Outubro;Out;2024;24;9;Quarta-Feira;2
10/10/2024;01/10/2024;10;Outubro;Out;2024;24;10;Quinta-Feira;2
11/10/2024;01/10/2024;10;Outubro;Out;2024;24;11;Sexta-Feira;2
12/10/2024;01/10/2024;10;Outubro;Out;2024;24;12;Sábado;2
13/10/2024;01/10/2024;10;Outubro;Out;2024;24;13;Domingo;2
14/10/2024;01/10/2024;10;Outubro;Out;2024;24;14;Segunda-Feira;2
15/10/2024;01/10/2024;10;Outubro;Out;2024;24;15;Terça-Feira;2
16/10/2024;01/10/2024;10;Outubro;Out;2024;24;16;Quarta-Feira;2
17/10/2024;01/10/2024;10;Outubro;Out;2024;24;17;Quinta-Feira;2
18/10/2024;01/10/2024;10;Outubro;Out;2024;24;18;Sexta-Feira;2
19/10/2024;01/10/2024;10;Outubro;Out;2024;24;19;Sábado;2
20/10/2024;01/10/2024;10;Outubro;Out;2024;24;20;Domingo;2
21/10/2024;01/10/2024;10;Outubro;Out;2024;24;21;Segunda-Feira;2
22/10/2024;01/10/2024;10;Outubro;Out;2024;24;22;Terça-Feira;2
23/10/2024;01/10/2024;10;Outubro;Out;2024;24;23;Quarta-Feira;2
24/10/2024;01/10/2024;10;Outubro;Out;2024;24;24;Quinta-Feira;2
25/10/2024;01/10/2024;10;Outubro;Out;2024;24;25;Sexta-Feira;2
26/10/2024;01/10/2024;10;Outubro;Out;2024;24;26;Sábado;2
27/10/2024;01/10/2024;10;Outubro;Out;2024;24;27;Domingo;2
28/10/2024;01/10/2024;10;Outubro;Out;2024;24;28;Segunda-Feira;2
29/10/2024;01/10/2024;10;Outubro;Out;2024;24;29;Terça-Feira;2
30/10/2024;01/10/2024;10;Outubro;Out;2024;24;30;Quarta-Feira;2
